position,name,profile_id,points,owner,year,week,gsis_id,birthdate
K,Dan Carpenter,2507401,5.00,Keenan,2011,2,00-0026003,11/25/1985
DEF,Houston Texans,100013,10.00,Keenan,2011,2
QB,Ben Roethlisberger,2506109,16.72,Brandon,2011,2,00-0022924,3/2/1982
RB,Rashard Mendenhall,939,13.80,Brandon,2011,2,00-0026163,6/19/1987
RB,Frank Gore,2506404,12.40,Brandon,2011,2,00-0023500,5/14/1983
WR,Percy Harvin,80425,7.44,Brandon,2011,2,00-0026998,5/28/1988
WR,Miles Austin,2495801,32.10,Brandon,2011,2,00-0023921,6/30/1984
TE,Owen Daniels,2495825,8.50,Brandon,2011,2,00-0024313,11/9/1982
Q/R/W/T,Mark Sanchez,79858,14.18,Brandon,2011,2,00-0026898,11/11/1986
BN,C.J. Spiller,497204,7.00,Brandon,2011,2,00-0027861,8/5/1987
BN,Sidney Rice,2495718,0.00,Brandon,2011,2,00-0025431,9/1/1986
BN,Matt Hasselbeck,2501078,16.32,Brandon,2011,2,00-0007091,9/25/1975
BN,Randy Moss,2502220,0.00,Brandon,2011,2,00-0011754,2/13/1977
BN,Hines Ward,2503532,3.30,Brandon,2011,2,00-0017162,3/8/1976
BN,Emmanuel Sanders,497322,5.16,Brandon,2011,2,00-0027685,3/17/1987
K,Nate Kaeding,2505937,0.00,Brandon,2011,2,00-0022737,3/26/1982
DEF,Philadelphia Eagles,100025,1.00,Brandon,2011,2
QB,Matthew Stafford,79860,23.02,Matt,2011,3,00-0026498,2/7/1988
RB,Ray Rice,941,16.40,Matt,2011,3,00-0026195,1/22/1987
RB,Michael Turner,2506014,2.00,Matt,2011,3,00-0022821,2/13/1982
WR,Devery Henderson,2506114,6.20,Matt,2011,3,00-0022929,3/26/1982
WR,Mike Sims-Walker,2507184,3.60,Matt,2011,3,00-0025466,11/21/1984
TE,Jimmy Graham,497236,16.00,Matt,2011,3,00-0027696,11/24/1986
Q/R/W/T,Matt Ryan,310,12.40,Matt,2011,3,00-0026143,5/17/1985
BN,Sam Bradford,497095,8.84,Matt,2011,3,00-0027854,11/8/1987
BN,Steve Breaston,2495562,5.50,Matt,2011,3,00-0025529,8/20/1983
BN,Marques Colston,2495821,0.00,Matt,2011,3,00-0024466,6/5/1983
BN,Plaxico Burress,2504253,11.50,Matt,2011,3,00-0019642,8/12/1977
BN,Rex Grossman,2505623,10.60,Matt,2011,3,00-0022121,8/23/1980
BN,Cadillac Williams,2506344,7.90,Matt,2011,3,00-0023440,4/21/1982
K,Matt Bryant,2504797,7.00,Matt,2011,3,00-0020578,5/29/1975
DEF,New York Jets,100024,-3.00,Matt,2011,3
QB,Drew Brees,2504775,26.70,Kevin,2011,3,00-0020531,1/15/1979
RB,LeSean McCoy,79607,20.10,Kevin,2011,3,00-0027029,7/12/1988
RB,Ben Tate,497208,9.00,Kevin,2011,3,00-0027890,8/21/1988
WR,Santonio Holmes,2506885,1.90,Kevin,2011,3,00-0024240,3/3/1984
WR,Mike Wallace,2507763,20.40,Kevin,2011,3,00-0026901,8/1/1986
TE,Jermichael Finley,1072,26.50,Kevin,2011,3,00-0026231,3/26/1987
Q/R/W/T,Josh Freeman,79557,12.70,Kevin,2011,3,00-0026993,1/13/1988
BN,Tim Tebow,497135,0.00,Kevin,2011,3,00-0027876,8/14/1987
BN,Daniel Thomas,2495241,18.20,Kevin,2011,3,00-0028000,10/29/1987
BN,Vince Young,2506875,0.00,Kevin,2011,3,00-0024218,5/18/1983
BN,Mike Tolbert,2507428,4.30,Kevin,2011,3,00-0026069,11/23/1985
BN,Blaine Gabbert,2495441,7.76,Kevin,2011,3,00-0027948,10/15/1989
BN,Julio Jones,2495454,10.60,Kevin,2011,3,00-0027944,2/3/1989
K,Alex Henery,2495162,10.00,Kevin,2011,3,00-0028058,8/18/1987
DEF,Green Bay Packers,100011,8.00,Kevin,2011,3
QB,Michael Vick,2504531,8.14,Brock,2011,3,00-0020245,6/26/1980
RB,BenJarvus Green-Ellis,929,1.80,Brock,2011,3,00-0025860,7/2/1985
RB,DeAngelo Williams,2495979,3.50,Brock,2011,3,00-0024242,4/25/1983
WR,Greg Jennings,2495867,11.90,Brock,2011,3,00-0024267,9/21/1983
WR,Mike Williams,2508048,4.30,Brock,2011,3,00-0027702,5/18/1987
TE,Fred Davis,216,2.30,Brock,2011,3,00-0026188,1/15/1986
Q/R/W/T,Kyle Orton,2506444,10.92,Brock,2011,3,00-0023541,11/14/1982
BN,Danny Woodhead,4327,4.10,Brock,2011,3,00-0026019,1/25/1985
BN,Knowshon Moreno,79619,0.00,Brock,2011,3,00-0026988,7/16/1987
BN,Mike Goodson,80644,0.00,Brock,2011,3,00-0027080,5/23/1987
BN,Eric Decker,497284,4.80,Brock,2011,3,00-0027690,3/15/1987
BN,Luke McCown,2506053,0.00,Brock,2011,3,00-0022864,7/12/1981
BN,Ronnie Brown,2506341,0.60,Brock,2011,3,00-0023437,12/12/1981
K,Neil Rackers,2504287,15.00,Brock,2011,3,00-0019676,8/16/1976
DEF,Arizona Cardinals,100026,10.00,Brock,2011,3
QB,Philip Rivers,2506121,6.44,tim,2011,3,00-0022942,12/8/1981
RB,Ryan Mathews,497188,26.90,tim,2011,3,00-0027864,10/10/1987
RB,Joseph Addai,2495793,14.80,tim,2011,3,00-0024245,5/3/1983
WR,Roddy White,2506366,14.00,tim,2011,3,00-0023462,11/2/1981
WR,Vincent Jackson,2506400,6.40,tim,2011,3,00-0023496,1/14/1983
TE,Jason Witten,2505629,6.00,tim,2011,3,00-0022127,5/6/1982
Q/R/W/T,Eli Manning,2505996,25.86,tim,2011,3,00-0022803,1/3/1981
BN,Mario Manningham,1030,0.00,tim,2011,3,00-0026235,5/25/1986
BN,Montario Hardesty,497178,8.60,tim,2011,3,00-0027666,2/1/1987
BN,Denarius Moore,2495315,12.00,tim,2011,3,00-0028086,12/9/1988
BN,Ryan Grant,2506140,9.20,tim,2011,3,00-0022984,12/9/1982
BN,Jason Campbell,2506364,7.24,tim,2011,3,00-0023460,12/31/1981
BN,Marshawn Lynch,2495663,7.50,tim,2011,3,00-0025399,4/22/1986
K,John Kasay,2501563,6.00,tim,2011,3,00-0009028,10/27/1969
DEF,San Francisco 49ers,100029,14.00,tim,2011,3
QB,Tony Romo,2505354,8.10,Matt,2011,3,00-0021678,4/21/1980
RB,Jonathan Stewart,949,8.50,Matt,2011,3,00-0026153,3/21/1987
RB,James Starks,497206,-0.60,Matt,2011,3,00-0027791,2/25/1986
WR,DeSean Jackson,1581,3.56,Matt,2011,3,00-0026189,12/1/1986
WR,Brandon Lloyd,2505600,3.80,Matt,2011,3,00-0022097,7/5/1981
TE,Kellen Winslow,2506107,2.00,Matt,2011,3,00-0022922,7/21/1983
Q/R/W/T,A.J. Green,2495450,2.90,Matt,2011,3,00-0027942,7/31/1988
BN,Arian Foster,79555,0.00,Matt,2011,3,00-0026796,8/24/1986
BN,Jacoby Ford,497288,0.00,Matt,2011,3,00-0027709,7/27/1987
BN,Thomas Jones,2504252,3.30,Matt,2011,3,00-0019641,8/19/1978
BN,Michael Bush,2507192,11.70,Matt,2011,3,00-0025487,6/16/1984
BN,Matt Cassel,2506562,13.14,Matt,2011,3,00-0023662,5/17/1982
BN,Greg Olsen,2495700,13.70,Matt,2011,3,00-0025418,3/11/1985
K,Nick Folk,2507225,6.00,Matt,2011,3,00-0025565,11/5/1984
DEF,Atlanta Falcons,100001,5.00,Matt,2011,3
QB,Aaron Rodgers,2506363,22.18,Eric,2011,3,00-0023459,12/2/1983
RB,Darren McFadden,284,29.80,Eric,2011,3,00-0026144,8/27/1987
RB,LeGarrette Blount,497149,9.40,Eric,2011,3,00-0027325,12/5/1986
WR,Kenny Britt,71217,-0.20,Eric,2011,3,00-0027006,9/19/1988
WR,Brandon Marshall,2495893,4.30,Eric,2011,3,00-0024334,3/23/1984
TE,Rob Gronkowski,497240,22.90,Eric,2011,3,00-0027656,5/14/1989
Q/R/W/T,Andy Dalton,2495143,2.78,Eric,2011,3,00-0027973,10/29/1987
BN,Javon Ringer,79635,1.10,Eric,2011,3,00-0027120,2/2/1987
BN,Dwayne Bowe,2495558,12.70,Eric,2011,3,00-0025410,9/21/1984
BN,Malcom Floyd,2505785,2.80,Eric,2011,3,00-0022414,9/8/1981
BN,Kevin Kolb,2507169,11.68,Eric,2011,3,00-0025423,8/24/1984
BN,Mark Ingram,2495466,9.50,Eric,2011,3,00-0027966,12/21/1989
BN,Danny Amendola,2649,0.00,Eric,2011,3,00-0026035,11/2/1985
K,Billy Cundiff,2504941,11.00,Eric,2011,3,00-0020972,3/30/1980
DEF,Baltimore Ravens,100002,19.00,Eric,2011,3
QB,Ryan Fitzpatrick,2506581,18.16,Daniel,2011,3,00-0023682,11/24/1982
RB,Ahmad Bradshaw,2495560,19.90,Daniel,2011,3,00-0025637,3/19/1986
RB,Adrian Peterson,2507164,15.70,Daniel,2011,3,00-0025394,3/21/1985
WR,Santana Moss,2504743,7.00,Daniel,2011,3,00-0020494,6/1/1979
WR,Larry Fitzgerald,2506106,12.40,Daniel,2011,3,00-0022921,8/31/1983
TE,Vernon Davis,2495826,11.20,Daniel,2011,3,00-0024221,1/31/1984
Q/R/W/T,Colt McCoy,497123,14.20,Daniel,2011,3,00-0027688,9/5/1986
BN,Dustin Keller,1074,8.70,Daniel,2011,3,00-0026170,9/25/1984
BN,Mike Thomas,81308,11.50,Daniel,2011,3,00-0027076,6/4/1987
BN,Kerry Collins,2500150,3.72,Daniel,2011,3,00-0003292,12/30/1972
BN,Reggie Wayne,2504747,2.40,Daniel,2011,3,00-0020498,11/17/1978
BN,Carson Palmer,2505245,0.00,Daniel,2011,3,00-0021429,12/27/1979
BN,Steven Jackson,2505936,2.30,Daniel,2011,3,00-0022736,7/22/1983
K,Sebastian Janikowski,2504257,10.00,Daniel,2011,3,00-0019646,3/2/1978
DEF,Pittsburgh Steelers,100027,10.00,Daniel,2011,3
QB,Tom Brady,2504211,23.98,joe,2011,3,00-0019596,8/3/1977
RB,Tim Hightower,4383,14.00,joe,2011,3,00-0026289,5/23/1986
RB,Maurice Jones-Drew,2495831,16.70,joe,2011,3,00-0024275,3/23/1985
WR,Steve Johnson,768,15.40,joe,2011,3,00-0026364,7/22/1986
WR,Jeremy Maclin,80429,6.90,joe,2011,3,00-0026995,5/11/1988
TE,Evan Moore,2688,1.90,joe,2011,3,00-0026123,1/3/1985
Q/R/W/T,Jay Cutler,2495824,17.18,joe,2011,3,00-0024226,4/29/1983
BN,Peyton Hillis,1980,0.00,joe,2011,3,00-0026367,1/21/1986
BN,Deji Karim,1037847,3.52,joe,2011,3,00-0027779,11/18/1986
BN,Chad Ochocinco,2504651,2.80,joe,2011,3,00-0020397,1/9/1978
BN,Deion Branch,2505062,0.00,joe,2011,3,00-0021192,7/18/1979
BN,Chad Henne,252,14.80,joe,2011,3,00-0026197,7/2/1985
BN,Antonio Gates,2505299,0.00,joe,2011,3,00-0021547,6/18/1980
K,Jason Hanson,2501016,15.00,joe,2011,3,00-0006800,6/17/1970
DEF,Detroit Lions,100010,3.00,joe,2011,3
QB,Cam Newton,2495455,15.02,jordan,2011,3,00-0027939,5/11/1989
RB,Matt Forte,234,8.20,jordan,2011,3,00-0026184,12/10/1985
RB,Willis McGahee,2505674,11.40,jordan,2011,3,00-0022178,10/21/1981
WR,Andre Johnson,2505551,13.60,jordan,2011,3,00-0022044,7/11/1981
WR,Anquan Boldin,2505587,7.40,jordan,2011,3,00-0022084,10/3/1980
TE,Jermaine Gresham,497238,5.10,jordan,2011,3,00-0027873,6/16/1988
Q/R/W/T,Donovan McNabb,2502044,13.54,jordan,2011,3,00-0011022,11/25/1976
BN,Felix Jones,931,15.50,jordan,2011,3,00-0026162,5/8/1987
BN,Jordy Nelson,1032,4.00,jordan,2011,3,00-0026176,5/31/1985
BN,Beanie Wells,79661,0.00,jordan,2011,3,00-0027007,8/7/1988
BN,Austin Collie,81282,2.90,jordan,2011,3,00-0027092,11/11/1985
BN,Christian Ponder,2495215,0.00,jordan,2011,3,00-0027950,2/25/1988
BN,Peyton Manning,2501863,0.00,jordan,2011,3,00-0010346,3/24/1976
K,Rob Bironas,2504934,5.00,jordan,2011,3,00-0020962,1/29/1978
DEF,Dallas Cowboys,100008,8.00,jordan,2011,3
QB,Matt Schaub,2505982,24.92,Jared,2011,3,00-0022787,6/25/1981
RB,Jahvid Best,497147,8.80,Jared,2011,3,00-0027880,1/30/1989
RB,Brandon Jacobs,2506448,14.10,Jared,2011,3,00-0023545,7/6/1982
WR,Hakeem Nicks,80672,2.50,Jared,2011,3,00-0027005,1/14/1988
WR,Wes Welker,2505790,35.60,Jared,2011,3,00-0022427,5/1/1981
TE,Dallas Clark,2505664,1.20,Jared,2011,3,00-0022165,6/12/1979
Q/R/W/T,Fred Jackson,2506871,22.10,Jared,2011,3,00-0024204,2/20/1981
BN,Jamaal Charles,925,0.00,Jared,2011,3,00-0026213,12/27/1986
BN,Johnny Knox,79595,9.38,Jared,2011,3,00-0026913,11/3/1986
BN,Robert Meachem,2495676,11.10,Jared,2011,3,00-0025414,9/28/1984
BN,David Garrard,2505101,0.00,Jared,2011,3,00-0021231,2/14/1978
BN,Pierre Thomas,2507141,4.30,Jared,2011,3,00-0024813,12/18/1984
BN,Darren Sproles,2506467,16.66,Jared,2011,3,00-0023564,6/20/1983
K,Stephen Gostkowski,2506922,7.00,Jared,2011,3,00-0024333,1/28/1984
DEF,New England Patriots,100021,0.00,Jared,2011,3
QB,Joe Flacco,382,28.26,Keenan,2011,3,00-0026158,1/16/1985
RB,Chris Johnson,262,7.50,Keenan,2011,3,00-0026164,9/23/1985
RB,Shonn Greene,79563,10.60,Keenan,2011,3,00-0026899,8/21/1985
WR,Calvin Johnson,2495647,22.80,Keenan,2011,3,00-0025389,9/29/1985
WR,Steve Smith,2504595,1.50,Keenan,2011,3,00-0020337,5/12/1979
TE,Tony Gonzalez,2500835,7.80,Keenan,2011,3,00-0006101,2/27/1976
Q/R/W/T,Alex Smith,2506340,8.04,Keenan,2011,3,00-0023436,5/7/1984
BN,Cedric Benson,2506343,6.40,Keenan,2011,3,00-0023439,12/28/1982
BN,Lee Evans,2506097,0.00,Keenan,2011,3,00-0022910,3/11/1981
BN,Reggie Bush,2506874,0.74,Keenan,2011,3,00-0024217,3/2/1985
BN,Steve Smith,2507175,2.70,Keenan,2011,3,00-0025438,5/6/1985
BN,Dez Bryant,497278,6.30,Keenan,2011,3,00-0027902,11/4/1988
K,Dan Carpenter,2507401,9.00,Keenan,2011,3,00-0026003,11/25/1985
DEF,Los Angeles Chargers,100028,4.00,Keenan,2011,3
BN,Houston Texans,100013,-1.00,Keenan,2011,3
QB,Ben Roethlisberger,2506109,14.06,Brandon,2011,3,00-0022924,3/2/1982
RB,Rashard Mendenhall,939,4.60,Brandon,2011,3,00-0026163,6/19/1987
RB,Frank Gore,2506404,2.20,Brandon,2011,3,00-0023500,5/14/1983
WR,Percy Harvin,80425,9.74,Brandon,2011,3,00-0026998,5/28/1988
WR,Emmanuel Sanders,497322,2.10,Brandon,2011,3,00-0027685,3/17/1987
TE,Owen Daniels,2495825,13.60,Brandon,2011,3,00-0024313,11/9/1982
Q/R/W/T,Matt Hasselbeck,2501078,18.24,Brandon,2011,3,00-0007091,9/25/1975
BN,C.J. Spiller,497204,0.32,Brandon,2011,3,00-0027861,8/5/1987
BN,Sidney Rice,2495718,10.90,Brandon,2011,3,00-0025431,9/1/1986
BN,Miles Austin,2495801,0.00,Brandon,2011,3,00-0023921,6/30/1984
BN,Randy Moss,2502220,0.00,Brandon,2011,3,00-0011754,2/13/1977
BN,Hines Ward,2503532,1.70,Brandon,2011,3,00-0017162,3/8/1976
BN,Mark Sanchez,79858,26.96,Brandon,2011,3,00-0026898,11/11/1986
K,Ryan Longwell,2501792,11.00,Brandon,2011,3,00-0010072,8/16/1974
DEF,Philadelphia Eagles,100025,-1.00,Brandon,2011,3
QB,Matthew Stafford,79860,15.50,Matt,2011,4,00-0026498,2/7/1988
RB,Ray Rice,941,19.00,Matt,2011,4,00-0026195,1/22/1987
RB,Michael Turner,2506014,20.80,Matt,2011,4,00-0022821,2/13/1982
WR,Marques Colston,2495821,0.80,Matt,2011,4,00-0024466,6/5/1983
WR,Devery Henderson,2506114,0.00,Matt,2011,4,00-0022929,3/26/1982
TE,Jimmy Graham,497236,19.20,Matt,2011,4,00-0027696,11/24/1986
Q/R/W/T,Matt Ryan,310,18.24,Matt,2011,4,00-0026143,5/17/1985
BN,Sam Bradford,497095,8.56,Matt,2011,4,00-0027854,11/8/1987
BN,Kendall Hunter,2495172,10.32,Matt,2011,4,00-0028053,9/16/1988
BN,Plaxico Burress,2504253,3.30,Matt,2011,4,00-0019642,8/12/1977
BN,Rex Grossman,2505623,5.92,Matt,2011,4,00-0022121,8/23/1980
BN,Cadillac Williams,2506344,0.00,Matt,2011,4,00-0023440,4/21/1982
BN,Mike Sims-Walker,2507184,0.60,Matt,2011,4,00-0025466,11/21/1984
K,Matt Bryant,2504797,13.00,Matt,2011,4,00-0020578,5/29/1975
DEF,New York Jets,100024,21.00,Matt,2011,4
QB,Drew Brees,2504775,15.04,Kevin,2011,4,00-0020531,1/15/1979
RB,LeSean McCoy,79607,11.20,Kevin,2011,4,00-0027029,7/12/1988
RB,Mike Tolbert,2507428,12.80,Kevin,2011,4,00-0026069,11/23/1985
WR,Julio Jones,2495454,12.70,Kevin,2011,4,00-0027944,2/3/1989
WR,Mike Wallace,2507763,7.70,Kevin,2011,4,00-0026901,8/1/1986
TE,Jermichael Finley,1072,2.80,Kevin,2011,4,00-0026231,3/26/1987
Q/R/W/T,Josh Freeman,79557,24.18,Kevin,2011,4,00-0026993,1/13/1988
BN,Tim Tebow,497135,-0.10,Kevin,2011,4,00-0027876,8/14/1987
BN,Ben Tate,497208,2.00,Kevin,2011,4,00-0027890,8/21/1988
BN,Daniel Thomas,2495241,0.00,Kevin,2011,4,00-0028000,10/29/1987
BN,Vince Young,2506875,0.00,Kevin,2011,4,00-0024218,5/18/1983
BN,Santonio Holmes,2506885,3.30,Kevin,2011,4,00-0024240,3/3/1984
BN,Blaine Gabbert,2495441,11.24,Kevin,2011,4,00-0027948,10/15/1989
K,Alex Henery,2495162,9.00,Kevin,2011,4,00-0028058,8/18/1987
DEF,Green Bay Packers,100011,14.00,Kevin,2011,4
QB,Michael Vick,2504531,30.14,Brock,2011,4,00-0020245,6/26/1980
RB,BenJarvus Green-Ellis,929,14.40,Brock,2011,4,00-0025860,7/2/1985
RB,DeAngelo Williams,2495979,8.20,Brock,2011,4,00-0024242,4/25/1983
WR,Greg Jennings,2495867,16.30,Brock,2011,4,00-0024267,9/21/1983
WR,Mike Williams,2508048,6.90,Brock,2011,4,00-0027702,5/18/1987
TE,Fred Davis,216,3.40,Brock,2011,4,00-0026188,1/15/1986
Q/R/W/T,Kyle Orton,2506444,17.62,Brock,2011,4,00-0023541,11/14/1982
BN,Danny Woodhead,4327,1.30,Brock,2011,4,00-0026019,1/25/1985
BN,Knowshon Moreno,79619,1.10,Brock,2011,4,00-0026988,7/16/1987
BN,Mike Goodson,80644,1.88,Brock,2011,4,00-0027080,5/23/1987
BN,Eric Decker,497284,17.70,Brock,2011,4,00-0027690,3/15/1987
BN,Tarvaris Jackson,2495863,22.36,Brock,2011,4,00-0024279,4/21/1983
BN,Ronnie Brown,2506341,-0.50,Brock,2011,4,00-0023437,12/12/1981
K,Neil Rackers,2504287,5.00,Brock,2011,4,00-0019676,8/16/1976
DEF,New York Giants,100023,7.00,Brock,2011,4
QB,Philip Rivers,2506121,18.08,tim,2011,4,00-0022942,12/8/1981
RB,Ryan Mathews,497188,14.90,tim,2011,4,00-0027864,10/10/1987
RB,Joseph Addai,2495793,4.80,tim,2011,4,00-0024245,5/3/1983
WR,Roddy White,2506366,7.80,tim,2011,4,00-0023462,11/2/1981
WR,Vincent Jackson,2506400,16.80,tim,2011,4,00-0023496,1/14/1983
TE,Jason Witten,2505629,15.40,tim,2011,4,00-0022127,5/6/1982
Q/R/W/T,Eli Manning,2505996,18.54,tim,2011,4,00-0022803,1/3/1981
BN,Mario Manningham,1030,1.00,tim,2011,4,00-0026235,5/25/1986
BN,Montario Hardesty,497178,7.10,tim,2011,4,00-0027666,2/1/1987
BN,Denarius Moore,2495315,8.26,tim,2011,4,00-0028086,12/9/1988
BN,Ryan Grant,2506140,0.00,tim,2011,4,00-0022984,12/9/1982
BN,Jason Campbell,2506364,16.66,tim,2011,4,00-0023460,12/31/1981
BN,Marshawn Lynch,2495663,11.70,tim,2011,4,00-0025399,4/22/1986
K,John Kasay,2501563,9.00,tim,2011,4,00-0009028,10/27/1969
DEF,Tampa Bay Buccaneers,100031,7.00,tim,2011,4
QB,Tony Romo,2505354,19.24,Matt,2011,4,00-0021678,4/21/1980
RB,Arian Foster,79555,22.60,Matt,2011,4,00-0026796,8/24/1986
RB,James Starks,497206,10.10,Matt,2011,4,00-0027791,2/25/1986
WR,DeSean Jackson,1581,17.08,Matt,2011,4,00-0026189,12/1/1986
WR,Brandon Lloyd,2505600,13.60,Matt,2011,4,00-0022097,7/5/1981
TE,Kellen Winslow,2506107,3.30,Matt,2011,4,00-0022922,7/21/1983
Q/R/W/T,A.J. Green,2495450,12.40,Matt,2011,4,00-0027942,7/31/1988
BN,Jacoby Ford,497288,3.90,Matt,2011,4,00-0027709,7/27/1987
BN,Thomas Jones,2504252,3.70,Matt,2011,4,00-0019641,8/19/1978
BN,Michael Bush,2507192,14.10,Matt,2011,4,00-0025487,6/16/1984
BN,Matt Cassel,2506562,16.40,Matt,2011,4,00-0023662,5/17/1982
BN,Jonathan Stewart,949,8.50,Matt,2011,4,00-0026153,3/21/1987
BN,Greg Olsen,2495700,11.00,Matt,2011,4,00-0025418,3/11/1985
K,Nick Folk,2507225,5.00,Matt,2011,4,00-0025565,11/5/1984
DEF,Atlanta Falcons,100001,0.00,Matt,2011,4
QB,Aaron Rodgers,2506363,45.92,Eric,2011,4,00-0023459,12/2/1983
RB,Darren McFadden,284,12.30,Eric,2011,4,00-0026144,8/27/1987
RB,LeGarrette Blount,497149,20.10,Eric,2011,4,00-0027325,12/5/1986
WR,Dwayne Bowe,2495558,16.70,Eric,2011,4,00-0025410,9/21/1984
WR,Brandon Marshall,2495893,5.20,Eric,2011,4,00-0024334,3/23/1984
TE,Rob Gronkowski,497240,1.50,Eric,2011,4,00-0027656,5/14/1989
Q/R/W/T,Kevin Kolb,2507169,5.58,Eric,2011,4,00-0025423,8/24/1984
BN,Javon Ringer,79635,0.40,Eric,2011,4,00-0027120,2/2/1987
BN,Malcom Floyd,2505785,2.60,Eric,2011,4,00-0022414,9/8/1981
BN,David Nelson,2507884,1.80,Eric,2011,4,00-0027322,11/7/1986
BN,Andy Dalton,2495143,19.12,Eric,2011,4,00-0027973,10/29/1987
BN,Mark Ingram,2495466,5.80,Eric,2011,4,00-0027966,12/21/1989
BN,Danny Amendola,2649,0.00,Eric,2011,4,00-0026035,11/2/1985
K,Billy Cundiff,2504941,10.00,Eric,2011,4,00-0020972,3/30/1980
DEF,Baltimore Ravens,100002,32.00,Eric,2011,4
QB,Ryan Fitzpatrick,2506581,8.46,Daniel,2011,4,00-0023682,11/24/1982
RB,Ahmad Bradshaw,2495560,9.00,Daniel,2011,4,00-0025637,3/19/1986
RB,Adrian Peterson,2507164,8.30,Daniel,2011,4,00-0025394,3/21/1985
WR,Santana Moss,2504743,9.90,Daniel,2011,4,00-0020494,6/1/1979
WR,Larry Fitzgerald,2506106,10.20,Daniel,2011,4,00-0022921,8/31/1983
TE,Vernon Davis,2495826,10.50,Daniel,2011,4,00-0024221,1/31/1984
Q/R/W/T,Colt McCoy,497123,17.60,Daniel,2011,4,00-0027688,9/5/1986
BN,Dustin Keller,1074,1.20,Daniel,2011,4,00-0026170,9/25/1984
BN,Mike Thomas,81308,7.30,Daniel,2011,4,00-0027076,6/4/1987
BN,Reggie Wayne,2504747,5.90,Daniel,2011,4,00-0020498,11/17/1978
BN,Carson Palmer,2505245,0.00,Daniel,2011,4,00-0021429,12/27/1979
BN,Steven Jackson,2505936,12.40,Daniel,2011,4,00-0022736,7/22/1983
BN,Nate Washington,2506313,6.20,Daniel,2011,4,00-0023367,8/28/1983
K,Sebastian Janikowski,2504257,7.00,Daniel,2011,4,00-0019646,3/2/1978
DEF,Pittsburgh Steelers,100027,1.00,Daniel,2011,4
QB,Tom Brady,2504211,16.94,joe,2011,4,00-0019596,8/3/1977
RB,Peyton Hillis,1980,6.90,joe,2011,4,00-0026367,1/21/1986
RB,Maurice Jones-Drew,2495831,8.70,joe,2011,4,00-0024275,3/23/1985
WR,Steve Johnson,768,5.80,joe,2011,4,00-0026364,7/22/1986
WR,Jeremy Maclin,80429,5.40,joe,2011,4,00-0026995,5/11/1988
TE,Randy McMichael,2505106,2.50,joe,2011,4,00-0021236,6/28/1979
Q/R/W/T,Jay Cutler,2495824,2.28,joe,2011,4,00-0024226,4/29/1983
BN,Tim Hightower,4383,2.80,joe,2011,4,00-0026289,5/23/1986
BN,Chad Ochocinco,2504651,2.60,joe,2011,4,00-0020397,1/9/1978
BN,Deion Branch,2505062,6.40,joe,2011,4,00-0021192,7/18/1979
BN,Chad Henne,252,-0.82,joe,2011,4,00-0026197,7/2/1985
BN,Torrey Smith,2495459,0.10,joe,2011,4,00-0027996,1/26/1989
BN,Antonio Gates,2505299,0.00,joe,2011,4,00-0021547,6/18/1980
K,Jason Hanson,2501016,11.00,joe,2011,4,00-0006800,6/17/1970
DEF,Washington Redskins,100032,13.00,joe,2011,4
QB,Cam Newton,2495455,32.46,jordan,2011,4,00-0027939,5/11/1989
RB,Matt Forte,234,28.80,jordan,2011,4,00-0026184,12/10/1985
RB,Felix Jones,931,7.60,jordan,2011,4,00-0026162,5/8/1987
WR,Andre Johnson,2505551,3.60,jordan,2011,4,00-0022044,7/11/1981
WR,Anquan Boldin,2505587,2.80,jordan,2011,4,00-0022084,10/3/1980
TE,Jermaine Gresham,497238,13.00,jordan,2011,4,00-0027873,6/16/1988
Q/R/W/T,Donovan McNabb,2502044,14.08,jordan,2011,4,00-0011022,11/25/1976
BN,Jordy Nelson,1032,15.10,jordan,2011,4,00-0026176,5/31/1985
BN,Beanie Wells,79661,31.80,jordan,2011,4,00-0027007,8/7/1988
BN,Austin Collie,81282,1.60,jordan,2011,4,00-0027092,11/11/1985
BN,Christian Ponder,2495215,0.00,jordan,2011,4,00-0027950,2/25/1988
BN,Peyton Manning,2501863,0.00,jordan,2011,4,00-0010346,3/24/1976
BN,Willis McGahee,2505674,11.30,jordan,2011,4,00-0022178,10/21/1981
K,Rob Bironas,2504934,7.00,jordan,2011,4,00-0020962,1/29/1978
DEF,New Orleans Saints,100022,9.00,jordan,2011,4
QB,Matt Schaub,2505982,9.62,Jared,2011,4,00-0022787,6/25/1981
RB,Jahvid Best,497147,7.00,Jared,2011,4,00-0027880,1/30/1989
RB,Brandon Jacobs,2506448,7.80,Jared,2011,4,00-0023545,7/6/1982
WR,Hakeem Nicks,80672,22.20,Jared,2011,4,00-0027005,1/14/1988
WR,Wes Welker,2505790,21.80,Jared,2011,4,00-0022427,5/1/1981
TE,Dallas Clark,2505664,4.60,Jared,2011,4,00-0022165,6/12/1979
Q/R/W/T,Fred Jackson,2506871,15.80,Jared,2011,4,00-0024204,2/20/1981
BN,Jamaal Charles,925,0.00,Jared,2011,4,00-0026213,12/27/1986
BN,Johnny Knox,79595,5.44,Jared,2011,4,00-0026913,11/3/1986
BN,Robert Meachem,2495676,5.90,Jared,2011,4,00-0025414,9/28/1984
BN,David Garrard,2505101,0.00,Jared,2011,4,00-0021231,2/14/1978
